sample_num,"Permeability, nD","Porosity, fraction",r100,r99,r98,r97,r96,r95,r94,r93,r92,r91,r90,r89,r88,r87,r86,r85,r84,r83,r82,r81,r80,r79,r78,r77,r76,r75,r74,r73,r72,r71,r70,r69,r68,r67,r66,r65,r64,r63,r62,r61,r60,r59,r58,r57,r56,r55,r54,r53,r52,r51,r50,r49,r48,r47,r46,r45,r44,r43,r42,r41,r40,r39,r38,r37,r36,r35,r34,r33,r32,r31,r30,r29,r28,r27,r26,r25,r24,r23,r22,r21,r20,r19,r18,r17,r16,r15,r14,r13,r12,r11,r10,r9,r8,r7,r6,r5,r4,r3,r2,r1
156,3953,0.0517,6.400642673,7.875035082,8.265728775,8.656422469,8.697532233,8.721906595,8.746280957,8.770655319,8.795029682,8.819404044,8.843778406,8.868152768,8.892527131,8.916901493,8.941275855,8.965650217,8.99002458,9.014398942,9.038773304,9.063147666,9.087522029,9.111896391,9.163288015,9.226730983,9.290173951,9.353616919,9.417059887,9.481645995,9.587867702,9.694089409,9.800311115,9.906532822,10.01275453,10.25276292,10.52342839,10.99192455,13.61648535,16.24104615,31.55570191,45.33752187,54.80433674,71.67179279,87.12426007,97.48006925,100.1952211,103.9193943,109.1821513,114.4449084,116.0659851,117.6509751,119.339256,122.0979478,124.8566396,127.6153313,130.1082044,132.3665081,134.6248118,136.8831155,139.1414192,141.5335017,145.5012072,149.4689128,153.4366183,157.4043239,161.3720294,165.2049322,167.9048603,170.6047883,173.3047164,176.0046444,178.6928546,181.3330016,183.9731485,186.6132954,189.3716805,192.7222319,196.0727832,199.4233346,201.1537713,202.458151,203.7625307,207.5597431,211.8905446,216.2103151,220.5076668,227.8370872,240.6684382,253.8799528,267.2567233,283.2453508,313.7647799,355.195984,404.3708458,443.5801264,475.7082134,500.8906762,526.073139,551.4714631,576.8709395,619.4913727
85,881000,0.091,1.730195739,9.215814662,15.4471452,20.4106965,24.40101036,28.54054701,31.95432172,34.79002087,38.20589783,41.58457559,44.94385683,47.22089717,49.24738719,51.76524381,54.53594219,57.22763524,59.60486119,61.98208714,64.60733317,67.55557336,70.50381354,73.46957778,76.74856536,80.02755294,83.30654052,86.45898858,87.51537859,88.57176861,89.62815862,90.68454864,92.53680737,95.37005986,98.20331235,101.0365648,103.8698173,106.4693681,108.6824454,110.8955227,113.1086,115.3216773,117.5347546,119.9605802,122.4253071,124.890034,127.3547609,129.8194878,132.2842146,134.7489415,137.1184433,139.2823796,141.4463159,143.6102522,145.7741885,147.9381248,150.1020611,152.2659974,154.4299337,156.5951696,158.7609294,160.9266891,163.0924489,165.2582087,167.4239684,169.5897282,171.7554879,173.7431356,175.4810823,177.2190289,178.9569755,180.6949221,182.4328688,184.1708154,185.908762,187.6467086,189.3846552,191.780661,194.2569193,196.7331775,199.2094357,201.6856939,204.1619522,206.6382104,209.1144686,211.5907269,214.0669851,218.3264961,224.8179367,231.3093774,237.800818,244.2922586,250.9078585,257.965093,265.0223274,272.0795619,286.2560133,301.8005578,317.5458679,335.8834908,356.1593838,400.8720144
143,1005516,0.148071,2.089949328,7.826308703,10.00011196,11.47692127,12.44709182,13.46764322,14.388525,15.15164343,15.93263568,16.92585478,17.74786021,18.62027564,19.65330022,20.6029483,21.01421315,21.40862498,21.92727148,22.49881614,23.30763341,24.03554935,24.62807781,25.51107774,26.17694828,27.00505419,27.92947547,28.74095412,29.46226751,30.00511672,30.82438742,31.61419142,32.85036981,33.79220491,35.04826773,36.45890304,37.72151337,39.00717075,40.53873517,41.76970467,42.70457639,43.75582819,45.13271972,46.5664012,48.29613397,50.43230244,52.56359325,54.7240787,57.15766366,59.18851868,62.34309409,65.36534397,68.0302214,71.45432713,74.5157294,78.40645428,81.39897487,84.50119404,89.36722231,93.93309676,99.21979095,105.4112767,110.2918256,117.9147265,125.5203172,135.5126751,143.1216264,151.752532,159.9529608,169.6310792,177.9220394,186.2767367,195.6931956,204.1086056,214.0485668,222.6863135,230.6979797,242.0360424,252.7481689,266.2381269,279.2710377,293.065877,305.9621893,320.013854,337.7317394,355.4108311,373.3974906,392.5903799,411.0932681,431.4453166,465.4759975,496.6190676,527.5629661,569.1358753,605.522666,653.7801291,713.8760785,771.0603487,848.8969963,952.4478581,1100.422469,1343.001016
168,6700000,0.0429,1.565154598,15.32398623,22.1535494,24.96365189,26.75165185,28.53965181,30.32765177,31.88670286,33.0318129,34.17692295,35.32203299,36.46714303,37.61225307,38.75736311,40.00207678,41.25818315,42.51428951,43.77039588,45.02650225,46.28260861,47.53871498,48.79482134,50.0899232,51.40025362,52.71058404,54.02091446,55.33124488,56.64157531,57.95190573,59.26223615,60.57256657,61.91612717,63.28763134,64.6591355,66.03063966,67.40214382,68.77364799,70.14515215,71.51665631,72.88816047,74.25966464,75.6311688,77.00267296,78.20133329,79.34459005,80.48784681,81.63110357,82.77436033,83.91761709,85.06087385,86.20413061,87.34738737,88.49064413,89.63390089,90.77715765,91.98294023,94.07775834,96.17257645,98.26739456,100.3622127,102.4570308,104.5518489,106.646667,108.7414851,110.8363032,112.9311214,115.0259395,117.6283898,120.7809586,123.9335275,127.0860964,130.2386653,133.3912342,136.5438031,139.696372,143.827031,152.4033753,160.9797196,169.5560639,178.1324082,192.1189331,207.4880656,240.7486366,322.1838349,397.9976806,496.9990223,658.7085595,925.6313428,1432.795663,2028.861594,2344.483161,3413.161251,4768.312789,6664.389301,10620.21991,13716.98363,17092.10776,25873.53888,40983.47179,60614.09203
36,2120000,0.424,1.900635748,27.60376752,46.55248299,54.88654087,59.53175371,63.94780755,68.8858007,72.18373453,76.46901769,81.73979152,83.32657599,85.89752726,88.73788058,91.54753184,94.50809985,98.28418616,102.0602725,105.3572747,108.5530065,109.9651113,111.377216,113.8609238,116.6556283,118.9512944,120.4912496,121.9218287,122.7085968,123.495365,125.7488116,128.1788091,130.1915058,131.9696885,134.4552519,137.6126989,140.7677898,143.6979846,146.6281793,148.4906716,150.2119353,151.6720191,152.7066252,153.6944788,154.5441914,155.393904,158.7777768,163.6838771,167.8166229,169.5986385,171.3806541,173.2316856,175.1532914,177.0748972,179.4486069,181.8920034,184.2850509,186.6603256,187.8797929,187.8797929,187.8797929,190.4457511,193.9456234,197.1622215,199.865611,201.9517875,201.9517875,201.9517875,204.3855446,211.3448522,218.3041597,222.0995022,224.6788275,227.874889,233.2632479,238.6516068,240.1762226,240.1762226,240.1762226,242.3445685,244.5947957,246.8450229,249.2163697,252.7859019,258.7043522,263.9363147,268.3506915,272.7650682,278.6522375,284.8440509,290.243,292.4891854,294.6998358,296.8362632,298.9826818,301.1501945,306.1575738,317.2256559,329.4269151,343.4452882,363.0157956,386.484881
91,107000,0.105,1.79460244,8.059712289,15.3725877,22.4734617,28.18035174,33.26208569,39.83434719,44.60158858,48.71634733,54.8739226,59.34352256,63.23408349,66.48133656,69.72858963,73.94429844,78.55263968,83.16098093,86.15533332,88.22952485,90.85109328,94.57392762,98.29676196,102.0195963,105.7092877,108.2792033,110.8491189,113.4190346,115.9889502,118.5707676,121.1855313,123.8002951,126.4150589,129.0298226,131.6690419,134.8776442,138.0862464,141.2948487,144.503451,147.7120532,150.9206555,153.8654046,156.6249857,159.3845668,162.1441478,164.9037289,167.66331,170.4228911,173.1907328,176.0902545,178.9897761,181.8892978,184.7888194,187.688341,190.5878627,193.4873843,196.386906,198.7205964,201.0024,203.2842035,205.566007,207.8478105,210.1296141,212.4114176,214.6932211,216.9750246,219.2568282,222.0301233,224.8404692,227.650815,230.4611609,233.2715067,236.0818526,238.8921984,241.7025442,244.5128901,247.3232359,250.1335818,252.9439276,255.8416578,258.7887203,261.7357829,264.6828455,267.6299081,270.5769706,273.5240332,276.4710958,279.4181584,282.365221,287.4968238,293.7889636,300.0811034,306.3732432,312.665383,318.9575229,325.4174845,332.0406593,338.663834,345.2870088,387.9708321,430.2658871
159,23000,0.042,14.64910858,28.46623423,32.10609387,35.30930115,38.18686937,41.0644376,44.68397759,48.34137329,51.91986765,55.39256249,58.86525732,62.33795216,65.810647,71.61058397,78.11753121,83.41625752,88.00863927,92.60102103,97.19340279,101.7857845,105.8327625,108.552591,111.2724196,113.9922482,116.7120768,119.4319053,122.1517339,124.8715625,127.5913911,130.3112196,133.0310482,135.7508768,138.2605766,140.5098996,142.7592225,145.0085455,147.2578684,149.5071913,151.7565143,154.0058372,156.2551602,158.5044831,160.7538061,163.003129,165.2524519,167.5017749,169.7510978,172.0195756,174.301242,176.5829083,178.8645747,181.146241,183.4279074,185.7095737,187.9912401,190.2729064,192.5545728,194.8362391,197.1179055,199.3995718,201.6812382,203.9629045,205.9290111,207.8327397,209.7364682,211.6401967,213.5439252,215.4476537,217.3513823,221.9344093,227.9570594,233.9797095,240.0023596,246.0250097,252.0476598,258.0703099,264.09296,270.1156101,276.1382602,281.140316,285.7977554,290.4551949,295.1126343,299.7700738,306.2151129,312.6776775,321.2957473,331.5861917,342.0471124,353.5917753,365.1364381,376.6811009,388.2257638,400.4764491,414.5287092,428.5809693,445.9327597,464.9828378,484.0329159,503.0829939
131,330000,0.1107,73.59887582,82.95091213,86.2390133,89.30304346,92.36707361,94.34717075,96.14949507,97.95181938,99.75414369,101.556468,102.9485402,104.2719812,106.7370734,110.6445371,114.5520007,118.4594644,120.753108,122.8778535,125.002599,127.1273446,129.2520901,131.8424997,134.9545563,138.0666129,141.1786694,144.290726,147.4027826,150.5148391,153.6268957,156.0735498,158.247251,160.4209521,162.5946533,164.7683544,166.9420556,169.1157567,171.2894579,173.463159,175.6368602,177.7918675,179.780301,181.7687345,183.757168,185.7456015,187.734035,189.7224686,191.7109021,193.6993356,195.6877691,197.6762026,199.6646361,201.6530696,203.6415032,205.6299367,207.6183702,209.6068037,211.5952372,213.5836707,215.6348658,217.6927716,219.7506774,221.8085832,223.866489,225.9243948,227.9823006,230.0402064,232.0981122,234.1560181,236.2139239,238.2718297,240.3297355,242.3876413,244.4455471,246.5034529,248.5613587,250.6192645,252.6771703,254.7350761,256.7929819,258.8508877,260.9087935,267.7187673,275.7903453,283.8619233,291.9335013,300.0050793,308.0766573,316.1482353,324.2198133,332.2913913,340.3629693,348.4345473,356.5061253,364.5777033,396.1859615,438.8792491,481.5725367,524.2658243,14676.59036,63594.83766
114,40000,0.07,1.780591657,7.419075546,14.82480666,19.7794913,24.97078989,30.33296227,35.78057502,40.62175004,45.38534358,50.08221397,54.77908437,54.06199063,58.38833239,62.71467415,67.04101591,71.36735767,75.97016205,80.59613369,85.22020467,89.70846548,93.82469189,97.94091831,102.0571447,106.1733711,110.2895975,114.1533921,117.6609691,121.1685462,124.6761233,128.1837003,131.6912774,135.1988545,138.7064315,141.6654971,144.2210198,146.7765424,149.3320651,151.8875877,154.4431104,156.998633,159.5541557,162.0148826,164.2655342,166.5161859,168.7668376,171.0174893,173.268141,175.5187926,177.7694443,180.020096,182.2707477,184.5213993,186.772051,189.0227027,191.2733544,193.5240061,195.7746577,198.0253094,200.2759611,202.5266128,204.7772644,207.0279161,209.2785678,211.80459,214.5515792,217.2985684,220.0455576,225.0489084,230.3345863,235.6202643,240.9059422,246.1916202,251.4772981,256.7629761,262.048654,267.334332,272.62001,277.9056879,283.1913659,288.4770438,293.7627218,299.0483997,309.8432582,323.8426414,337.8420246,351.8414079,365.8407911,379.8401743,412.4802993,445.7648634,479.0494274,513.0918679,578.8680458,694.936123,811.0042001,927.0722773,1074.278715,1341.818347,1852.144189,2615.84393
142,696991,0.066415,1.770127464,5.22636588,7.117194978,9.222793195,11.06467325,12.63401512,14.35296433,15.54512065,16.75153865,17.67868154,19.04869501,20.89018071,22.16195244,23.65381049,25.53658665,27.26794985,28.85966442,30.83678155,33.54317995,35.54969804,38.40279428,41.28589578,43.91544052,46.67102225,49.1561856,52.1520949,54.99701388,58.07585282,60.19499702,63.41615372,66.09205219,68.79316283,72.36791559,75.58167908,79.0459916,82.28973941,84.75860488,88.30349107,92.89693897,97.88684336,102.0529163,106.2552074,111.0562439,115.7777558,121.4700798,127.5826654,132.0948219,137.4572549,142.2088499,146.9494949,153.1788051,157.8929447,163.2991897,166.919985,172.7160913,175.1807565,178.9722241,184.0768338,191.1102911,194.6039441,200.5336437,205.4957871,211.1459392,216.8788221,223.0216915,230.2298311,236.574839,242.648929,249.9160865,257.4592207,263.1479194,270.215031,277.564026,285.0170165,293.106907,302.0344107,313.8854191,324.7212454,333.0062402,335.9661784,343.1527979,349.4016634,353.492021,367.2170427,376.9544106,384.6479927,395.1421941,408.1851771,419.509633,432.659832,450.1859019,468.0183775,484.663161,505.5957342,530.2022167,567.8588901,623.5675769,713.114685,853.0250802,1017.767682
184,690000,0.1317,59.24783718,61.36812636,63.69928745,66.39888803,68.80454517,70.67076971,72.53699426,74.14359724,75.46595303,76.78830882,77.94827022,79.03909776,80.1299253,81.31552949,82.57070829,83.82588709,85.21956183,86.69578191,88.172002,89.58372809,90.96443356,92.34513904,93.815214,95.31916792,96.82312183,98.33428062,99.84753597,101.3607913,103.0395495,104.7535388,106.467528,108.3743983,110.3091858,112.2439734,112.8564453,112.9675354,113.0786254,115.5518395,118.0722284,120.5819294,122.6926712,124.8034129,126.9039453,128.8781175,130.8522897,132.8271252,134.806619,136.7861129,138.780858,140.8475298,142.9142017,145.0433344,147.3873109,149.7312875,152.2950927,155.4392484,158.5834041,162.1536468,166.6237398,171.0938329,177.2785275,184.5593355,191.8401436,199.6764775,207.5809844,215.4854914,227.3169453,239.4671056,247.0500465,253.6121861,260.1743258,270.5521941,280.9953561,291.453699,302.7421923,314.0306856,325.5280092,340.7156943,355.9033793,371.1602143,387.1672845,404.6325224,424.7682159,444.9039093,467.142227,489.6763007,520.4203552,552.1239593,579.7610233,604.9555279,630.1500326,664.7655983,703.5716684,742.3777385,788.1851793,834.4722663,883.2956034,932.1189406,1012.466867,1093.068436
61,500000,0.031,2.244368029,4.309750279,6.088084007,6.944353036,7.527075882,8.144285464,8.78931259,9.58266626,10.28521274,10.86421146,11.44321019,12.3058469,13.14097672,13.83190432,14.52283192,15.24777379,16.01525883,16.79950081,17.72780373,18.65610665,19.47083009,20.25817387,21.04551766,21.91131595,22.83195668,23.75259741,24.67666749,25.60271265,26.52875782,27.46743169,28.47532893,29.48322616,30.49112339,31.58581508,32.77538767,33.96496025,35.15453284,36.40352104,37.66725802,38.930995,40.25464876,41.99907103,43.7434933,45.48791558,47.18702488,48.88191155,50.57679823,52.84166924,55.362158,57.88264677,60.65874243,63.45333811,66.21120395,68.79552094,71.37983793,73.96415493,77.31832452,80.70659436,84.20468021,88.14248519,92.08029017,96.2714678,100.4902825,105.1848873,112.7099792,120.2350711,127.8806457,135.5483246,146.9907211,159.4470288,173.61411,188.5887491,206.4622212,226.2867167,248.5407158,283.2372999,319.5368977,353.8427397,413.4897312,479.7302302,533.610908,599.7476408,719.5496303,883.2767341,1116.90681,1266.818422,1419.692135,1576.892641,1895.378662,2176.971697,3047.161557,4007.71248,5035.952764,6224.847029,9579.639286,12500.7469,13910.28806,15087.12482,16642.93395,18585.47569
55,45400,0.061,2.024449116,2.169390633,2.316325258,2.464558724,2.652243277,2.8466316,3.013581136,3.181282407,3.352122114,3.522961821,3.767580248,4.025734096,4.236115335,4.445292321,4.718365806,5.029412477,5.311520877,5.566715543,5.847980671,6.316648477,6.771104668,7.153347904,7.589860078,8.11373115,8.727425555,9.494151346,10.2240585,10.91711696,11.97783825,13.14100141,14.25541529,15.50722392,17.05434102,19.07796614,21.27173736,23.75487317,26.58468853,29.83322759,33.49847968,37.97769671,42.73971944,47.42349462,51.94836542,57.20050967,63.42021371,71.75092344,75.75106565,80.68868168,87.20137589,92.83473691,98.19999402,105.3220656,113.1777732,121.1641795,129.3039065,136.6699963,143.6696388,151.4026216,160.998692,170.4227249,179.3800078,188.3372907,200.3788737,212.8684467,222.8223996,231.9937458,241.1650921,252.5920336,264.4442867,276.2965397,288.1628735,300.0296999,312.0982215,326.1741711,340.2501207,354.5816501,370.1754391,385.7692281,402.8368761,424.4339159,446.0309557,468.1954034,491.3254812,514.4555591,541.3670164,571.4632908,602.3472057,634.4832357,666.6192658,706.6731932,746.8074498,794.5687842,843.3592057,927.8279829,1021.866609,1110.07153,1218.21241,1345.42776,1584.363202,1859.435639
138,1365998,0.152,3.178438767,11.60631623,18.42593742,24.27993884,29.13394042,34.96378558,40.73493143,45.84983334,51.71871997,57.5334084,63.00637468,69.14240078,75.28410638,81.09718702,87.07797317,93.48144252,99.95835544,105.8484382,112.2598309,118.3541414,123.1910423,129.5471765,134.409838,139.5507744,143.2330623,149.1820835,152.7593664,157.2615255,161.7254761,166.1515212,168.6058828,173.7521645,178.4248559,180.0215995,185.6186282,189.3051015,191.7308644,197.0381258,198.0918361,200.4670075,207.1581146,210.2761904,212.1073807,216.1571586,222.5587557,223.862315,226.92377,229.5483281,232.4434777,235.4777949,239.7029605,245.2506545,247.4876685,247.4876685,249.3716905,256.0442899,260.2777647,263.5035211,265.7273234,267.4230152,272.7661658,273.6063284,278.4715361,281.444011,284.2849124,287.3550044,291.3124172,291.3124172,292.5537603,299.205401,302.4814261,306.4476929,310.1643332,310.1643332,313.0574801,320.6593287,322.0561305,329.6573628,330.2576129,336.9898096,342.8975872,342.8975872,346.7358113,352.9465652,364.4119403,366.2061327,373.3951762,384.400412,388.7139677,398.2539653,406.2311476,423.4243952,430.9376361,452.7008358,473.6786563,503.9558538,549.0936927,611.9231732,711.6459751,913.207967
144,2015451,0.206323056,2.238982605,8.256843911,13.20360094,20.81736264,26.50893817,31.76715108,37.66856519,42.06155047,44.83212728,48.21859584,51.96339274,55.28995025,59.20481772,62.23956513,65.91906269,68.90820567,71.44083206,74.44885656,76.97530209,80.19277779,82.85980083,85.43245124,87.42405265,90.81210026,93.22962583,96.12641463,99.76581049,103.5640188,106.7580328,110.223356,115.2619053,118.525519,121.5175928,126.9032553,130.0763031,134.068539,138.3815917,140.8842064,143.104113,143.8984467,146.9215826,148.6909923,153.6989487,157.7893737,161.2713952,163.7760189,165.8587708,170.6545255,174.7893213,179.5378563,183.042442,188.4254589,193.5116903,196.5753179,198.8060011,202.7773105,207.7037163,214.5748349,220.3014287,220.8161136,226.5752165,231.3132179,239.642517,246.8303794,251.4700097,255.1365907,257.2769181,263.2311844,268.5608324,278.6457791,285.376741,295.093004,306.4771117,312.9776907,324.4300321,333.0324685,342.0969489,354.0292459,361.977387,374.9837745,388.5256772,399.485548,412.9752346,432.0644449,450.6204394,475.2678065,494.6986141,515.5747269,543.5221656,572.9722104,624.844666,685.9498985,770.0052519,838.422603,981.8035101,1169.402512,1393.012828,1676.101745,2109.912082,2979.516844
108,40000,0.09,64.99966399,65.96618105,66.9326981,67.89921515,70.91291024,77.20075264,83.76770318,87.37041704,90.51168434,93.39437769,96.98069319,100.4445149,103.185805,105.6493335,108.0024849,112.2537161,116.3078327,119.5445567,121.8360396,125.823265,129.6629165,133.0699497,136.4494697,140.4347704,144.6455913,148.5573557,152.3364484,155.972185,159.680051,163.4913153,167.3300649,169.9565623,173.0142794,177.0697003,179.0355733,183.3913047,187.0417719,189.024379,192.9310775,196.6678603,199.0337015,202.0595403,207.3855199,212.4874857,217.124869,220.7897835,224.3031107,227.446181,230.7870121,236.2305247,242.4606224,248.677339,251.5631205,254.448902,257.9506176,262.4056918,267.0556993,270.028916,272.7549739,275.8476906,279.432179,283.5621958,287.6922125,292.3205388,297.0470424,300.8010012,303.8875808,306.4398903,309.7009008,313.3920113,318.463652,326.0631504,330.112774,334.1623977,338.9300031,343.9887664,352.1083521,358.7031911,364.6446941,367.744532,366.1859972,373.2110299,378.5191941,382.2886269,387.7368964,395.3415546,401.9799899,407.2095788,415.9694927,424.7294067,431.51009,437.3626883,444.4334775,457.5764218,470.7255869,484.1554386,497.5852902,514.1020551,531.9408134,549.7795718
